"X","Y"
0.985875115380622,4.09498893781204
0.541878754273057,3.1122938166549
0.936934961355291,4.79048673347829
0.664615682209842,2.75747082246293
0.611137756612152,2.51643782764592
0.700824109022506,2.80411472278444
0.53624925960321,2.43955185031353
0.501225116779096,1.11844688587967
0.568546998896636,2.07261034115061
0.595954531803727,2.37352237911622
0.808047593804076,3.31082284341536
0.924808750627562,3.73496241105195
0.751373533857986,2.89512125834796
0.869161310023628,4.27567299213048
0.93822386523243,3.80773773122474
0.893147606984712,4.32285775031928
0.991802350967191,4.32434550057651
0.545343932346441,2.47334768468206
0.796999596524984,3.65673930279432
0.523033253615722,1.43260595214462
0.549686943995766,1.56954113538674
0.977155031170696,4.36000146763832
0.756945625180379,2.24196915522011
0.706235784920864,2.969220771942
0.970913398661651,3.24990209449614
0.553703267476521,1.12209252355003
0.781387781025842,3.39795924413868
0.561771317967214,1.99072905251083
0.613947141333483,1.85717773493507
0.711259195115417,3.60598095546615
0.571289614890702,2.35888679031519
0.739323289482854,2.02265050177177
0.525911031174473,1.7110157042012
0.627571896766312,2.94770660250446
0.571314558153972,2.54522579250927
0.74144240829628,2.36268098350924
0.744846298592165,3.13854052506823
0.802068638731726,2.8943501528925
0.812677629757673,3.06820441480861
0.69301703828387,2.27038471635783
0.64134291082155,2.29969448262895
0.526637857197784,2.29179926514426
0.562340539414436,2.99772164190532
0.903871237300336,3.1106743268031
0.76734574069269,2.59928730601891
0.942088870680891,3.14199012257296
0.736012449953705,2.96165004425848
0.579470064258203,2.07479819612573
0.50067871552892,2.782889527451
0.822383337421343,3.02396598575407
0.555238533765078,1.85942631252083
0.923751352238469,3.8257825909416
0.579682053183205,1.22246636350398
0.789311980595812,3.18430561514906
0.815728341811337,2.92321421786645
0.934108807821758,3.37003786403616
0.951199581264518,3.90435498376638
0.647501684958115,3.66707519114449
0.81422670581378,3.20013239443063
0.564834933844395,1.20954425102954
0.719787819893099,3.2662053586824
0.725819652550854,3.90385884066802
0.584396503982134,1.80821862087197
0.797092537162825,2.29912019367164
0.984215548145585,4.60912462255721
0.906599392765202,3.75813357831113
0.528827691916376,2.39350839020398
0.776523800101131,2.4688956940572
0.672630278277211,2.46034456699431
0.80781561252661,2.88077248823423
0.916824409971014,3.8091855112655
0.587534038582817,2.10933494789851
0.874474986339919,3.28797361950938
0.735377678414807,2.38219027758995
0.875698274932802,3.23791742218569
0.698519622674212,2.84791142348609
0.715473965159617,3.06405149619924
0.635972588788718,3.47179233299076
0.892476268811151,3.07516304918526
0.984668564982712,4.6806212100732
0.511013243813068,1.63439122032957
0.826138315605931,3.14967511973378
0.696991848759353,2.39922306022168
0.840657616965473,3.12089979407052
0.961216231575236,4.31245758738284
0.738999214721844,3.3688037780799
0.99454732995946,4.22120619379738
0.709439297672361,2.84801458740732
0.533568042563275,2.06626168278821
0.743591462611221,3.53305460179131
