"X","Y"
0.985875115380622,2.12323870705079
0.541878754273057,2.02853630810878
0.936934961355291,2.9166168107677
0.664615682209842,1.42823945804324
0.611137756612152,1.29416231442162
0.700824109022506,1.40246650473943
0.53624925960321,1.36705333110711
0.501225116779096,0.115996652321474
0.568546998896636,0.935516343357334
0.595954531803727,1.18161331550877
0.808047593804076,1.69472765580721
0.924808750627562,1.88534490979683
0.751373533857986,1.39237419063199
0.869161310023628,2.53735037208322
0.93822386523243,1.93129000075988
0.893147606984712,2.53656253634985
0.991802350967191,2.34074079864213
0.545343932346441,1.38265981998918
0.796999596524984,2.06274010974436
0.523033253615722,0.386539444913178
0.549686943995766,0.47016724739521
0.977155031170696,2.40569140529693
0.756945625180379,0.728077904859357
0.706235784920864,1.55674920210028
0.970913398661651,1.30807529717284
0.553703267476521,0.0146859885969834
0.781387781025842,1.835183682087
0.561771317967214,0.867186416576398
0.613947141333483,0.629283452268102
0.711259195115417,2.18346256523532
0.571289614890702,1.21630756053379
0.739323289482854,0.544003922806061
0.525911031174473,0.659193641852253
0.627571896766312,1.69256280897183
0.571314558153972,1.40259667620133
0.74144240829628,0.879796166916683
0.744846298592165,1.6488479278839
0.802068638731726,1.29021287542905
0.812677629757673,1.44284915529326
0.69301703828387,0.884350639790095
0.64134291082155,1.01700866098585
0.526637857197784,1.23852355074869
0.562340539414436,1.87304056307645
0.903871237300336,1.30293185220243
0.76734574069269,1.06459582463353
0.942088870680891,1.25781238121118
0.736012449953705,1.48962514435107
0.579470064258203,0.915858067609328
0.50067871552892,1.78153209639316
0.822383337421343,1.37919931091138
0.555238533765078,0.748949244990679
0.923751352238469,1.97827988646466
0.579682053183205,0.0631022571375652
0.789311980595812,1.60568165395743
0.815728341811337,1.29175753424378
0.934108807821758,1.50182024839265
0.951199581264518,2.00195582123734
0.647501684958115,2.37207182122826
0.81422670581378,1.57167898280307
0.564834933844395,0.0798743833407476
0.719787819893099,1.8266297188962
0.725819652550854,2.45221953556632
0.584396503982134,0.639425612907699
0.797092537162825,0.704935119345988
0.984215548145585,2.64069352626604
0.906599392765202,1.94493479278073
0.528827691916376,1.33585300637123
0.776523800101131,0.915848093854938
0.672630278277211,1.11508401043989
0.80781561252661,1.26514126318101
0.916824409971014,1.97553669132347
0.587534038582817,0.93426687073288
0.874474986339919,1.53902364682954
0.735377678414807,0.911434920760334
0.875698274932802,1.48652087232008
0.698519622674212,1.45087217813767
0.715473965159617,1.63310356588001
0.635972588788718,2.19984715541333
0.892476268811151,1.29021051156296
0.984668564982712,2.71128408010778
0.511013243813068,0.612364732703433
0.826138315605931,1.49739848852192
0.696991848759353,1.00523936270298
0.840657616965473,1.43958456013957
0.961216231575236,2.39002512423237
0.738999214721844,1.89080534863621
0.99454732995946,2.23211153387846
0.709439297672361,1.4291359920626
0.533568042563275,0.999125597661661
0.743591462611221,2.04587167656887
0.57002998504322,1.44428802608833
0.90738626732491,2.50698518545321
0.51949514565058,1.18110761807072
0.979811317403801,2.1247009820093
0.834615479107015,1.48156932442149
0.66771708894521,1.11508888344449
0.817354499362409,0.956310812461795
0.980175164644606,2.34496507757917
0.671546608093195,0.478862946631982
0.744042077683844,2.12944720639714
0.658178270212375,2.0115816977971
0.752211740124039,1.38593496459433
0.78485062578693,1.38045574928463
0.5880286404863,0.519963323336949
0.892893422511406,1.79003344949534
0.579644704936072,1.36206520049943
0.552036232547835,0.344349635615031
0.768494156072848,1.05968273837919
0.977390664047562,2.56033374164133
0.981967840460129,1.79465222533062
0.902757500065491,2.62984778534179
0.955421466380358,1.29436963522915
0.815607713419013,2.50804080137406
0.885041355155408,1.9630746296329
0.932505618082359,2.30106563550315
0.99018362571951,1.58420271995534
0.831076442613266,1.94160783312224
0.505971723701805,-0.0283041764840493
0.923405543202534,1.5343219339449
0.9441356806783,1.9123393269124
0.564725346397609,1.79496555613869
0.869266128283925,2.14219219191231
0.83722578547895,0.629441210753374
0.803849167306907,1.1928510974343
0.698773036594503,1.1553088256415
0.909932002541609,1.76811254919267
0.998080149991438,1.63045497879327
0.892749478458427,1.90897360903698
0.620179031044245,1.02032034610273
0.971854935982265,1.47546152058711
0.534198882407509,1.08937877636243
0.514253278379329,0.714990114198869
0.81949653767515,1.63435126227309
0.818091505090706,1.38371586827644
0.722614818718284,0.352346799768633
0.873381546349265,2.31216267233296
0.625857461011037,1.30655645738917
0.532837490201928,1.21713789225096
0.856230690726079,1.64402565739344
0.902309607015923,1.13576658604892
0.679189956863411,0.867721452411274
0.584778247051872,1.05648681061354
0.884355757618323,1.30687770341699
0.964060865459032,0.71560821118902
0.587833819678053,0.974056922732188
0.975166069343686,2.33671132424744
0.892455063876696,1.42932748598116
0.508927704067901,1.19526387736711
0.863513271324337,1.42639820884241
0.754913573735394,0.957182904655549
0.700500626116991,2.15467001545227
0.928479321184568,2.39223758273967
0.647348389495164,1.50035044450722
0.727350377477705,1.68089985091448
0.670123746967874,2.18605553387795
0.536145570804365,0.915581766938449
0.869775548460893,1.48073933362156
0.999558248906396,1.93518712152147
0.98534009756986,2.8376988948293
0.652890462428331,1.79119209889637
0.994620497222058,2.05926251543271
0.608993543079123,1.95924547058978
0.867987051140517,1.57873490373358
0.953615666483529,1.92402627626353
0.677012936212122,1.4501386798581
0.855773966992274,0.376979935460349
0.828056779806502,2.20351424059863
0.950462340493686,1.24160906820454
0.637304016738199,1.09149759417208
0.609164656023495,1.32775206297586
0.901305481558666,1.54243009955458
0.868310045450926,1.49355858983271
0.739851650199853,0.978369449962786
0.69900107209105,0.545374293911658
0.923326786374673,1.77650430114231
0.615734908613376,1.17587120873271
0.519662986858748,1.33079675266054
0.594209498609416,1.43035404390605
0.526494977413677,0.502577291944607
0.548779729171656,0.26691138175587
0.660947096999735,1.73366075709046
0.702931568608619,0.881152520247403
0.642177831730805,1.74836188520091
0.900523815420456,2.19430366731756
0.960401429212652,0.906247390536753
0.894953951006755,2.13184522552064
0.74973725003656,1.62322730534883
0.709897872176953,1.13797411151582
0.629350506118499,0.393122047877033
0.587883759872057,1.40579310530429
0.857944271410815,1.77583335854149
0.653380907722749,1.91563937910982
0.693600806058384,1.54130942342133
0.721770713571459,1.5044685329833
0.944456898141652,2.28815589789087
0.75369038793724,1.68229767518756
0.894191242521629,1.62141210720296
0.677603676216677,1.19651758938052
0.654461321071722,0.879725329283422
0.968741892487742,1.02914210417857
0.835372843546793,0.370590343566765
0.817134143202566,1.91162221698893
0.97442880878225,2.26850338203259
0.826060980791226,1.81730650293479
0.723869452835061,1.46848955266741
0.744835130055435,1.17481906035774
0.783365836250596,1.34521618290123
0.71909768821206,1.97922634764305
0.922704105847515,1.94808665358256
0.891909908154048,2.10189114804299
0.772513475036249,2.03292210440966
0.517440332914703,1.29130762497786
0.763027827371843,1.33848163404898
0.527744657709263,1.63792075911576
0.801571553107351,0.937062007967636
0.899895819136873,0.703795685462627
0.848005088046193,1.50080725609872
0.810470969881862,2.65705487115503
0.694600377697498,1.43530657387323
0.979913660092279,1.47908862590454
0.720142856356688,1.12170046623913
0.674303258536384,0.702441600852065
0.953326147864573,1.48934908235722
0.621626188629307,1.24751565328478
0.712142780655995,1.30718724424351
0.888416153844446,1.40678009842074
0.619332731585018,0.111368955558379
0.562373115681112,1.02492145719327
0.984259228804149,2.10226990787486
0.581771704135463,1.99307806084821
0.948271575383842,1.51350214265081
0.937529761809856,1.4396913632298
0.87035314028617,1.43704882671418
0.598929329542443,1.09143141503661
0.904043735819869,1.62194612689551
0.55983019026462,1.15895216765085
0.689478378975764,1.56557333694801
0.845638140803203,1.79017050584697
0.66893304430414,1.61291974656714
